time_TC_1,Temp_TC_1,time_TC_2,Temp_TC_2,time_TC_3,Temp_TC_3,time_TC_4,Temp_TC_4,time_TC_5,Temp_TC_5,time_TC_6,Temp_TC_6,time_TC_7,Temp_TC_7,time_TC_8,Temp_TC_8,time_TC_9,Temp_TC_9,time_TC_10,Temp_TC_10,
1.8474E+2,8.7560E+1,1.8474E+2,8.9376E+1,1.8474E+2,8.9860E+1,1.8474E+2,9.4219E+1,1.8474E+2,9.4066E+1,1.8474E+2,9.7886E+1,1.8474E+2,9.7360E+1,1.8474E+2,9.7818E+1,1.8474E+2,9.0104E+1,1.8474E+2,8.4309E+1,
1.8476E+2,8.7496E+1,1.8476E+2,8.9488E+1,1.8476E+2,8.9818E+1,1.8476E+2,9.4363E+1,1.8476E+2,9.4061E+1,1.8476E+2,9.8023E+1,1.8476E+2,9.7310E+1,1.8476E+2,9.7918E+1,1.8476E+2,9.0157E+1,1.8476E+2,8.4366E+1,
1.8478E+2,8.7429E+1,1.8478E+2,8.9424E+1,1.8478E+2,8.9745E+1,1.8478E+2,9.4140E+1,1.8478E+2,9.3997E+1,1.8478E+2,9.7856E+1,1.8478E+2,9.7316E+1,1.8478E+2,9.7783E+1,1.8478E+2,9.0005E+1,1.8478E+2,8.4235E+1,
1.8480E+2,8.7449E+1,1.8480E+2,8.9322E+1,1.8480E+2,8.9671E+1,1.8480E+2,9.4083E+1,1.8480E+2,9.3969E+1,1.8480E+2,9.7833E+1,1.8480E+2,9.7265E+1,1.8480E+2,9.7723E+1,1.8480E+2,8.9950E+1,1.8480E+2,8.4052E+1,
1.8482E+2,8.7510E+1,1.8482E+2,8.9329E+1,1.8482E+2,8.9711E+1,1.8482E+2,9.4211E+1,1.8482E+2,9.3947E+1,1.8482E+2,9.7871E+1,1.8482E+2,9.7325E+1,1.8482E+2,9.7678E+1,1.8482E+2,8.9941E+1,1.8482E+2,8.4241E+1,
1.8484E+2,8.7455E+1,1.8484E+2,8.9392E+1,1.8484E+2,8.9775E+1,1.8484E+2,9.4216E+1,1.8484E+2,9.3903E+1,1.8484E+2,9.7821E+1,1.8484E+2,9.7354E+1,1.8484E+2,9.7811E+1,1.8484E+2,9.0079E+1,1.8484E+2,8.4195E+1,
1.8486E+2,8.7371E+1,1.8486E+2,8.9205E+1,1.8486E+2,8.9703E+1,1.8486E+2,9.4069E+1,1.8486E+2,9.3859E+1,1.8486E+2,9.7828E+1,1.8486E+2,9.7216E+1,1.8486E+2,9.7686E+1,1.8486E+2,8.9957E+1,1.8486E+2,8.4013E+1,
1.8488E+2,8.7462E+1,1.8488E+2,8.9378E+1,1.8488E+2,8.9759E+1,1.8488E+2,9.4306E+1,1.8488E+2,9.4039E+1,1.8488E+2,9.7843E+1,1.8488E+2,9.7267E+1,1.8488E+2,9.7797E+1,1.8488E+2,9.0006E+1,1.8488E+2,8.4203E+1,
1.8490E+2,8.7439E+1,1.8490E+2,8.9297E+1,1.8490E+2,8.9691E+1,1.8490E+2,9.4019E+1,1.8490E+2,9.4024E+1,1.8490E+2,9.7731E+1,1.8490E+2,9.7206E+1,1.8490E+2,9.7751E+1,1.8490E+2,8.9973E+1,1.8490E+2,8.4081E+1,
1.8492E+2,8.7451E+1,1.8492E+2,8.9367E+1,1.8492E+2,8.9730E+1,1.8492E+2,9.4165E+1,1.8492E+2,9.3961E+1,1.8492E+2,9.7819E+1,1.8492E+2,9.7290E+1,1.8492E+2,9.7806E+1,1.8492E+2,9.0006E+1,1.8492E+2,8.4136E+1,
1.8494E+2,8.7408E+1,1.8494E+2,8.9307E+1,1.8494E+2,8.9649E+1,1.8494E+2,9.4139E+1,1.8494E+2,9.3852E+1,1.8494E+2,9.7871E+1,1.8494E+2,9.7215E+1,1.8494E+2,9.7751E+1,1.8494E+2,9.0010E+1,1.8494E+2,8.4025E+1,
1.8496E+2,8.7505E+1,1.8496E+2,8.9243E+1,1.8496E+2,8.9681E+1,1.8496E+2,9.4139E+1,1.8496E+2,9.3841E+1,1.8496E+2,9.7733E+1,1.8496E+2,9.7219E+1,1.8496E+2,9.7672E+1,1.8496E+2,8.9970E+1,1.8496E+2,8.4156E+1,
1.8498E+2,8.7440E+1,1.8498E+2,8.9283E+1,1.8498E+2,8.9659E+1,1.8498E+2,9.4051E+1,1.8498E+2,9.3854E+1,1.8498E+2,9.7796E+1,1.8498E+2,9.7210E+1,1.8498E+2,9.7684E+1,1.8498E+2,8.9973E+1,1.8498E+2,8.4033E+1,
1.8500E+2,8.7533E+1,1.8500E+2,8.9257E+1,1.8500E+2,8.9853E+1,1.8500E+2,9.4202E+1,1.8500E+2,9.3917E+1,1.8500E+2,9.7847E+1,1.8500E+2,9.7274E+1,1.8500E+2,9.7746E+1,1.8500E+2,8.9987E+1,1.8500E+2,8.4159E+1,
1.8502E+2,8.7530E+1,1.8502E+2,8.9318E+1,1.8502E+2,8.9687E+1,1.8502E+2,9.4168E+1,1.8502E+2,9.3867E+1,1.8502E+2,9.7815E+1,1.8502E+2,9.7071E+1,1.8502E+2,9.7667E+1,1.8502E+2,8.9917E+1,1.8502E+2,8.4019E+1,
1.8504E+2,8.7404E+1,1.8504E+2,8.9276E+1,1.8504E+2,8.9684E+1,1.8504E+2,9.4156E+1,1.8504E+2,9.3989E+1,1.8504E+2,9.7768E+1,1.8504E+2,9.7188E+1,1.8504E+2,9.7609E+1,1.8504E+2,9.0056E+1,1.8504E+2,8.3932E+1,
1.8506E+2,8.7418E+1,1.8506E+2,8.9239E+1,1.8506E+2,8.9723E+1,1.8506E+2,9.4110E+1,1.8506E+2,9.3951E+1,1.8506E+2,9.7714E+1,1.8506E+2,9.7155E+1,1.8506E+2,9.7672E+1,1.8506E+2,8.9961E+1,1.8506E+2,8.3899E+1,
1.8508E+2,8.7478E+1,1.8508E+2,8.9315E+1,1.8508E+2,8.9705E+1,1.8508E+2,9.4179E+1,1.8508E+2,9.3887E+1,1.8508E+2,9.7924E+1,1.8508E+2,9.7213E+1,1.8508E+2,9.7681E+1,1.8508E+2,9.0116E+1,1.8508E+2,8.3972E+1,
1.8510E+2,8.7424E+1,1.8510E+2,8.9251E+1,1.8510E+2,8.9641E+1,1.8510E+2,9.4024E+1,1.8510E+2,9.3862E+1,1.8510E+2,9.7674E+1,1.8510E+2,9.7140E+1,1.8510E+2,9.7681E+1,1.8510E+2,8.9922E+1,1.8510E+2,8.3856E+1,
1.8512E+2,8.7443E+1,1.8512E+2,8.9157E+1,1.8512E+2,8.9552E+1,1.8512E+2,9.4163E+1,1.8512E+2,9.3873E+1,1.8512E+2,9.7687E+1,1.8512E+2,9.7133E+1,1.8512E+2,9.7685E+1,1.8512E+2,8.9932E+1,1.8512E+2,8.3914E+1,
1.8514E+2,8.7375E+1,1.8514E+2,8.9232E+1,1.8514E+2,8.9732E+1,1.8514E+2,9.4007E+1,1.8514E+2,9.3808E+1,1.8514E+2,9.7756E+1,1.8514E+2,9.7191E+1,1.8514E+2,9.7688E+1,1.8514E+2,9.0089E+1,1.8514E+2,8.3943E+1,
1.8516E+2,8.7246E+1,1.8516E+2,8.9178E+1,1.8516E+2,8.9594E+1,1.8516E+2,9.4059E+1,1.8516E+2,9.3844E+1,1.8516E+2,9.7729E+1,1.8516E+2,9.7118E+1,1.8516E+2,9.7574E+1,1.8516E+2,8.9869E+1,1.8516E+2,8.3840E+1,
1.8518E+2,8.7431E+1,1.8518E+2,8.9297E+1,1.8518E+2,8.9775E+1,1.8518E+2,9.4148E+1,1.8518E+2,9.3904E+1,1.8518E+2,9.7837E+1,1.8518E+2,9.7259E+1,1.8518E+2,9.7774E+1,1.8518E+2,9.0092E+1,1.8518E+2,8.4035E+1,
1.8520E+2,8.7369E+1,1.8520E+2,8.9277E+1,1.8520E+2,8.9604E+1,1.8520E+2,9.4099E+1,1.8520E+2,9.3834E+1,1.8520E+2,9.7714E+1,1.8520E+2,9.7142E+1,1.8520E+2,9.7522E+1,1.8520E+2,8.9900E+1,1.8520E+2,8.3802E+1,
1.8522E+2,8.7272E+1,1.8522E+2,8.9240E+1,1.8522E+2,8.9547E+1,1.8522E+2,9.4006E+1,1.8522E+2,9.3810E+1,1.8522E+2,9.7633E+1,1.8522E+2,9.7057E+1,1.8522E+2,9.7706E+1,1.8522E+2,8.9953E+1,1.8522E+2,8.3841E+1,
1.8524E+2,8.7404E+1,1.8524E+2,8.9253E+1,1.8524E+2,8.9562E+1,1.8524E+2,9.4184E+1,1.8524E+2,9.3867E+1,1.8524E+2,9.7735E+1,1.8524E+2,9.7039E+1,1.8524E+2,9.7614E+1,1.8524E+2,8.9887E+1,1.8524E+2,8.3818E+1,
1.8526E+2,8.7415E+1,1.8526E+2,8.9325E+1,1.8526E+2,8.9640E+1,1.8526E+2,9.4189E+1,1.8526E+2,9.3806E+1,1.8526E+2,9.7792E+1,1.8526E+2,9.7048E+1,1.8526E+2,9.7607E+1,1.8526E+2,9.0013E+1,1.8526E+2,8.3852E+1,
1.8528E+2,8.7387E+1,1.8528E+2,8.9265E+1,1.8528E+2,8.9599E+1,1.8528E+2,9.4082E+1,1.8528E+2,9.3822E+1,1.8528E+2,9.7681E+1,1.8528E+2,9.7067E+1,1.8528E+2,9.7572E+1,1.8528E+2,8.9948E+1,1.8528E+2,8.3852E+1,
1.8530E+2,8.7371E+1,1.8530E+2,8.9197E+1,1.8530E+2,8.9602E+1,1.8530E+2,9.4109E+1,1.8530E+2,9.3857E+1,1.8530E+2,9.7660E+1,1.8530E+2,9.7063E+1,1.8530E+2,9.7620E+1,1.8530E+2,8.9927E+1,1.8530E+2,8.3725E+1,
1.8532E+2,8.7459E+1,1.8532E+2,8.9183E+1,1.8532E+2,8.9675E+1,1.8532E+2,9.4103E+1,1.8532E+2,9.3793E+1,1.8532E+2,9.7657E+1,1.8532E+2,9.7141E+1,1.8532E+2,9.7651E+1,1.8532E+2,9.0036E+1,1.8532E+2,8.3785E+1,
1.8534E+2,8.7368E+1,1.8534E+2,8.9213E+1,1.8534E+2,8.9650E+1,1.8534E+2,9.4028E+1,1.8534E+2,9.3769E+1,1.8534E+2,9.7618E+1,1.8534E+2,9.7075E+1,1.8534E+2,9.7564E+1,1.8534E+2,8.9914E+1,1.8534E+2,8.3739E+1,
1.8536E+2,8.7339E+1,1.8536E+2,8.9204E+1,1.8536E+2,8.9646E+1,1.8536E+2,9.4031E+1,1.8536E+2,9.3768E+1,1.8536E+2,9.7684E+1,1.8536E+2,9.7052E+1,1.8536E+2,9.7594E+1,1.8536E+2,8.9944E+1,1.8536E+2,8.3827E+1,
1.8538E+2,8.7395E+1,1.8538E+2,8.9203E+1,1.8538E+2,8.9672E+1,1.8538E+2,9.4072E+1,1.8538E+2,9.3851E+1,1.8538E+2,9.7679E+1,1.8538E+2,9.7023E+1,1.8538E+2,9.7544E+1,1.8538E+2,8.9970E+1,1.8538E+2,8.3758E+1,
1.8540E+2,8.7366E+1,1.8540E+2,8.9248E+1,1.8540E+2,8.9684E+1,1.8540E+2,9.4074E+1,1.8540E+2,9.3814E+1,1.8540E+2,9.7739E+1,1.8540E+2,9.7110E+1,1.8540E+2,9.7634E+1,1.8540E+2,8.9905E+1,1.8540E+2,8.3764E+1,
1.8542E+2,8.7347E+1,1.8542E+2,8.9194E+1,1.8542E+2,8.9544E+1,1.8542E+2,9.4023E+1,1.8542E+2,9.3769E+1,1.8542E+2,9.7705E+1,1.8542E+2,9.6998E+1,1.8542E+2,9.7560E+1,1.8542E+2,8.9977E+1,1.8542E+2,8.3688E+1,
1.8544E+2,8.7349E+1,1.8544E+2,8.9044E+1,1.8544E+2,8.9478E+1,1.8544E+2,9.3946E+1,1.8544E+2,9.3671E+1,1.8544E+2,9.7589E+1,1.8544E+2,9.6996E+1,1.8544E+2,9.7562E+1,1.8544E+2,8.9884E+1,1.8544E+2,8.3622E+1,
1.8546E+2,8.7300E+1,1.8546E+2,8.9161E+1,1.8546E+2,8.9531E+1,1.8546E+2,9.4016E+1,1.8546E+2,9.3873E+1,1.8546E+2,9.7747E+1,1.8546E+2,9.7052E+1,1.8546E+2,9.7592E+1,1.8546E+2,8.9966E+1,1.8546E+2,8.3770E+1,
1.8548E+2,8.7309E+1,1.8548E+2,8.9192E+1,1.8548E+2,8.9500E+1,1.8548E+2,9.3886E+1,1.8548E+2,9.3724E+1,1.8548E+2,9.7684E+1,1.8548E+2,9.6995E+1,1.8548E+2,9.7514E+1,1.8548E+2,8.9948E+1,1.8548E+2,8.3709E+1,
1.8550E+2,8.7270E+1,1.8550E+2,8.9252E+1,1.8550E+2,8.9534E+1,1.8550E+2,9.4018E+1,1.8550E+2,9.3721E+1,1.8550E+2,9.7582E+1,1.8550E+2,9.7033E+1,1.8550E+2,9.7448E+1,1.8550E+2,8.9856E+1,1.8550E+2,8.3619E+1,
1.8552E+2,8.7261E+1,1.8552E+2,8.9214E+1,1.8552E+2,8.9554E+1,1.8552E+2,9.3896E+1,1.8552E+2,9.3809E+1,1.8552E+2,9.7547E+1,1.8552E+2,9.7097E+1,1.8552E+2,9.7499E+1,1.8552E+2,8.9830E+1,1.8552E+2,8.3721E+1,
1.8554E+2,8.7134E+1,1.8554E+2,8.9075E+1,1.8554E+2,8.9468E+1,1.8554E+2,9.3831E+1,1.8554E+2,9.3718E+1,1.8554E+2,9.7579E+1,1.8554E+2,9.6879E+1,1.8554E+2,9.7369E+1,1.8554E+2,8.9823E+1,1.8554E+2,8.3689E+1,
1.8556E+2,8.7271E+1,1.8556E+2,8.9174E+1,1.8556E+2,8.9561E+1,1.8556E+2,9.3996E+1,1.8556E+2,9.3824E+1,1.8556E+2,9.7664E+1,1.8556E+2,9.7036E+1,1.8556E+2,9.7565E+1,1.8556E+2,8.9882E+1,1.8556E+2,8.3766E+1,
1.8558E+2,8.7211E+1,1.8558E+2,8.9131E+1,1.8558E+2,8.9549E+1,1.8558E+2,9.4074E+1,1.8558E+2,9.3824E+1,1.8558E+2,9.7557E+1,1.8558E+2,9.6947E+1,1.8558E+2,9.7545E+1,1.8558E+2,8.9953E+1,1.8558E+2,8.3719E+1,
1.8560E+2,8.7175E+1,1.8560E+2,8.9076E+1,1.8560E+2,8.9377E+1,1.8560E+2,9.3820E+1,1.8560E+2,9.3647E+1,1.8560E+2,9.7568E+1,1.8560E+2,9.6867E+1,1.8560E+2,9.7488E+1,1.8560E+2,8.9866E+1,1.8560E+2,8.3668E+1,
1.8562E+2,8.7351E+1,1.8562E+2,8.9112E+1,1.8562E+2,8.9615E+1,1.8562E+2,9.3901E+1,1.8562E+2,9.3728E+1,1.8562E+2,9.7639E+1,1.8562E+2,9.7060E+1,1.8562E+2,9.7500E+1,1.8562E+2,8.9909E+1,1.8562E+2,8.3710E+1,
1.8564E+2,8.7181E+1,1.8564E+2,8.9012E+1,1.8564E+2,8.9451E+1,1.8564E+2,9.3951E+1,1.8564E+2,9.3634E+1,1.8564E+2,9.7471E+1,1.8564E+2,9.6913E+1,1.8564E+2,9.7426E+1,1.8564E+2,8.9752E+1,1.8564E+2,8.3701E+1,
1.8566E+2,8.7214E+1,1.8566E+2,8.9095E+1,1.8566E+2,8.9441E+1,1.8566E+2,9.3994E+1,1.8566E+2,9.3642E+1,1.8566E+2,9.7566E+1,1.8566E+2,9.6964E+1,1.8566E+2,9.7463E+1,1.8566E+2,8.9858E+1,1.8566E+2,8.3764E+1,
1.8568E+2,8.7186E+1,1.8568E+2,8.9128E+1,1.8568E+2,8.9434E+1,1.8568E+2,9.3986E+1,1.8568E+2,9.3703E+1,1.8568E+2,9.7617E+1,1.8568E+2,9.6976E+1,1.8568E+2,9.7332E+1,1.8568E+2,8.9877E+1,1.8568E+2,8.3697E+1,
1.8570E+2,8.7116E+1,1.8570E+2,8.9096E+1,1.8570E+2,8.9504E+1,1.8570E+2,9.3768E+1,1.8570E+2,9.3493E+1,1.8570E+2,9.7565E+1,1.8570E+2,9.6950E+1,1.8570E+2,9.7244E+1,1.8570E+2,8.9768E+1,1.8570E+2,8.3828E+1,
1.8572E+2,8.7332E+1,1.8572E+2,8.9152E+1,1.8572E+2,8.9583E+1,1.8572E+2,9.3960E+1,1.8572E+2,9.3777E+1,1.8572E+2,9.7613E+1,1.8572E+2,9.6896E+1,1.8572E+2,9.7481E+1,1.8572E+2,8.9891E+1,1.8572E+2,8.3932E+1,
1.8574E+2,8.7345E+1,1.8574E+2,8.9089E+1,1.8574E+2,8.9587E+1,1.8574E+2,9.3992E+1,1.8574E+2,9.3694E+1,1.8574E+2,9.7585E+1,1.8574E+2,9.7055E+1,1.8574E+2,9.7391E+1,1.8574E+2,8.9897E+1,1.8574E+2,8.3784E+1,
1.8576E+2,8.7245E+1,1.8576E+2,8.9206E+1,1.8576E+2,8.9440E+1,1.8576E+2,9.3904E+1,1.8576E+2,9.3738E+1,1.8576E+2,9.7626E+1,1.8576E+2,9.6906E+1,1.8576E+2,9.7547E+1,1.8576E+2,8.9802E+1,1.8576E+2,8.3863E+1,
1.8578E+2,8.7183E+1,1.8578E+2,8.9123E+1,1.8578E+2,8.9480E+1,1.8578E+2,9.3941E+1,1.8578E+2,9.3758E+1,1.8578E+2,9.7564E+1,1.8578E+2,9.6920E+1,1.8578E+2,9.7364E+1,1.8578E+2,8.9862E+1,1.8578E+2,8.3806E+1,
1.8580E+2,8.7182E+1,1.8580E+2,8.9056E+1,1.8580E+2,8.9482E+1,1.8580E+2,9.3965E+1,1.8580E+2,9.3707E+1,1.8580E+2,9.7582E+1,1.8580E+2,9.7022E+1,1.8580E+2,9.7426E+1,1.8580E+2,8.9804E+1,1.8580E+2,8.3912E+1,
1.8582E+2,8.7210E+1,1.8582E+2,8.8940E+1,1.8582E+2,8.9440E+1,1.8582E+2,9.3936E+1,1.8582E+2,9.3626E+1,1.8582E+2,9.7508E+1,1.8582E+2,9.6885E+1,1.8582E+2,9.7370E+1,1.8582E+2,8.9755E+1,1.8582E+2,8.3831E+1,
1.8584E+2,8.7220E+1,1.8584E+2,8.9052E+1,1.8584E+2,8.9418E+1,1.8584E+2,9.3733E+1,1.8584E+2,9.3565E+1,1.8584E+2,9.7539E+1,1.8584E+2,9.6904E+1,1.8584E+2,9.7408E+1,1.8584E+2,8.9658E+1,1.8584E+2,8.3751E+1,
1.8586E+2,8.7285E+1,1.8586E+2,8.9047E+1,1.8586E+2,8.9485E+1,1.8586E+2,9.3832E+1,1.8586E+2,9.3662E+1,1.8586E+2,9.7593E+1,1.8586E+2,9.6941E+1,1.8586E+2,9.7505E+1,1.8586E+2,8.9824E+1,1.8586E+2,8.3937E+1,
1.8588E+2,8.7311E+1,1.8588E+2,8.9254E+1,1.8588E+2,8.9642E+1,1.8588E+2,9.3928E+1,1.8588E+2,9.3742E+1,1.8588E+2,9.7648E+1,1.8588E+2,9.6989E+1,1.8588E+2,9.7528E+1,1.8588E+2,8.9900E+1,1.8588E+2,8.3924E+1,
1.8590E+2,8.7135E+1,1.8590E+2,8.9061E+1,1.8590E+2,8.9488E+1,1.8590E+2,9.3757E+1,1.8590E+2,9.3539E+1,1.8590E+2,9.7538E+1,1.8590E+2,9.6849E+1,1.8590E+2,9.7345E+1,1.8590E+2,8.9772E+1,1.8590E+2,8.3829E+1,
1.8592E+2,8.7083E+1,1.8592E+2,8.9074E+1,1.8592E+2,8.9352E+1,1.8592E+2,9.3676E+1,1.8592E+2,9.3540E+1,1.8592E+2,9.7445E+1,1.8592E+2,9.6764E+1,1.8592E+2,9.7307E+1,1.8592E+2,8.9725E+1,1.8592E+2,8.3845E+1,
1.8594E+2,8.7205E+1,1.8594E+2,8.9122E+1,1.8594E+2,8.9424E+1,1.8594E+2,9.3889E+1,1.8594E+2,9.3641E+1,1.8594E+2,9.7502E+1,1.8594E+2,9.6951E+1,1.8594E+2,9.7374E+1,1.8594E+2,8.9824E+1,1.8594E+2,8.3903E+1,
1.8596E+2,8.7158E+1,1.8596E+2,8.9186E+1,1.8596E+2,8.9438E+1,1.8596E+2,9.3868E+1,1.8596E+2,9.3706E+1,1.8596E+2,9.7530E+1,1.8596E+2,9.6965E+1,1.8596E+2,9.7416E+1,1.8596E+2,8.9853E+1,1.8596E+2,8.3816E+1,
1.8598E+2,8.7193E+1,1.8598E+2,8.8994E+1,1.8598E+2,8.9399E+1,1.8598E+2,9.3776E+1,1.8598E+2,9.3629E+1,1.8598E+2,9.7450E+1,1.8598E+2,9.6810E+1,1.8598E+2,9.7360E+1,1.8598E+2,8.9748E+1,1.8598E+2,8.3928E+1,
1.8600E+2,8.7192E+1,1.8600E+2,8.9076E+1,1.8600E+2,8.9353E+1,1.8600E+2,9.3762E+1,1.8600E+2,9.3664E+1,1.8600E+2,9.7476E+1,1.8600E+2,9.6803E+1,1.8600E+2,9.7309E+1,1.8600E+2,8.9815E+1,1.8600E+2,8.3835E+1,
1.8602E+2,8.7165E+1,1.8602E+2,8.9031E+1,1.8602E+2,8.9358E+1,1.8602E+2,9.3971E+1,1.8602E+2,9.3624E+1,1.8602E+2,9.7503E+1,1.8602E+2,9.6814E+1,1.8602E+2,9.7350E+1,1.8602E+2,8.9856E+1,1.8602E+2,8.3915E+1,
1.8604E+2,8.7162E+1,1.8604E+2,8.9075E+1,1.8604E+2,8.9318E+1,1.8604E+2,9.3755E+1,1.8604E+2,9.3562E+1,1.8604E+2,9.7377E+1,1.8604E+2,9.6785E+1,1.8604E+2,9.7247E+1,1.8604E+2,8.9730E+1,1.8604E+2,8.3865E+1,
1.8606E+2,8.7141E+1,1.8606E+2,8.8999E+1,1.8606E+2,8.9330E+1,1.8606E+2,9.3837E+1,1.8606E+2,9.3693E+1,1.8606E+2,9.7479E+1,1.8606E+2,9.6816E+1,1.8606E+2,9.7323E+1,1.8606E+2,8.9738E+1,1.8606E+2,8.3892E+1,
1.8608E+2,8.7127E+1,1.8608E+2,8.9110E+1,1.8608E+2,8.9409E+1,1.8608E+2,9.3732E+1,1.8608E+2,9.3518E+1,1.8608E+2,9.7408E+1,1.8608E+2,9.6760E+1,1.8608E+2,9.7253E+1,1.8608E+2,8.9753E+1,1.8608E+2,8.3883E+1,
1.8610E+2,8.7093E+1,1.8610E+2,8.8949E+1,1.8610E+2,8.9381E+1,1.8610E+2,9.3771E+1,1.8610E+2,9.3537E+1,1.8610E+2,9.7451E+1,1.8610E+2,9.6934E+1,1.8610E+2,9.7278E+1,1.8610E+2,8.9723E+1,1.8610E+2,8.3860E+1,
1.8612E+2,8.7060E+1,1.8612E+2,8.8971E+1,1.8612E+2,8.9312E+1,1.8612E+2,9.3725E+1,1.8612E+2,9.3499E+1,1.8612E+2,9.7378E+1,1.8612E+2,9.6801E+1,1.8612E+2,9.7219E+1,1.8612E+2,8.9723E+1,1.8612E+2,8.3877E+1,
1.8614E+2,8.7082E+1,1.8614E+2,8.9014E+1,1.8614E+2,8.9371E+1,1.8614E+2,9.3778E+1,1.8614E+2,9.3589E+1,1.8614E+2,9.7340E+1,1.8614E+2,9.6787E+1,1.8614E+2,9.7202E+1,1.8614E+2,8.9632E+1,1.8614E+2,8.3787E+1,
1.8616E+2,8.7188E+1,1.8616E+2,8.9013E+1,1.8616E+2,8.9344E+1,1.8616E+2,9.3826E+1,1.8616E+2,9.3584E+1,1.8616E+2,9.7451E+1,1.8616E+2,9.6856E+1,1.8616E+2,9.7317E+1,1.8616E+2,8.9781E+1,1.8616E+2,8.3899E+1,
1.8618E+2,8.7166E+1,1.8618E+2,8.9000E+1,1.8618E+2,8.9427E+1,1.8618E+2,9.3817E+1,1.8618E+2,9.3535E+1,1.8618E+2,9.7435E+1,1.8618E+2,9.6840E+1,1.8618E+2,9.7303E+1,1.8618E+2,8.9686E+1,1.8618E+2,8.3811E+1,
1.8620E+2,8.7162E+1,1.8620E+2,8.9029E+1,1.8620E+2,8.9442E+1,1.8620E+2,9.3724E+1,1.8620E+2,9.3545E+1,1.8620E+2,9.7521E+1,1.8620E+2,9.6815E+1,1.8620E+2,9.7373E+1,1.8620E+2,8.9780E+1,1.8620E+2,8.3779E+1,
1.8622E+2,8.7295E+1,1.8622E+2,8.9088E+1,1.8622E+2,8.9507E+1,1.8622E+2,9.3820E+1,1.8622E+2,9.3618E+1,1.8622E+2,9.7484E+1,1.8622E+2,9.6843E+1,1.8622E+2,9.7273E+1,1.8622E+2,8.9756E+1,1.8622E+2,8.3793E+1,
1.8624E+2,8.7161E+1,1.8624E+2,8.8955E+1,1.8624E+2,8.9381E+1,1.8624E+2,9.3741E+1,1.8624E+2,9.3472E+1,1.8624E+2,9.7403E+1,1.8624E+2,9.6754E+1,1.8624E+2,9.7225E+1,1.8624E+2,8.9837E+1,1.8624E+2,8.3728E+1,
1.8626E+2,8.7022E+1,1.8626E+2,8.8954E+1,1.8626E+2,8.9445E+1,1.8626E+2,9.3720E+1,1.8626E+2,9.3430E+1,1.8626E+2,9.7384E+1,1.8626E+2,9.6793E+1,1.8626E+2,9.7252E+1,1.8626E+2,8.9745E+1,1.8626E+2,8.3717E+1,
1.8628E+2,8.7150E+1,1.8628E+2,8.9096E+1,1.8628E+2,8.9465E+1,1.8628E+2,9.3775E+1,1.8628E+2,9.3597E+1,1.8628E+2,9.7414E+1,1.8628E+2,9.6852E+1,1.8628E+2,9.7287E+1,1.8628E+2,8.9814E+1,1.8628E+2,8.3794E+1,
1.8630E+2,8.7151E+1,1.8630E+2,8.8958E+1,1.8630E+2,8.9317E+1,1.8630E+2,9.3634E+1,1.8630E+2,9.3420E+1,1.8630E+2,9.7325E+1,1.8630E+2,9.6747E+1,1.8630E+2,9.7253E+1,1.8630E+2,8.9664E+1,1.8630E+2,8.3743E+1,
1.8632E+2,8.7032E+1,1.8632E+2,8.8891E+1,1.8632E+2,8.9370E+1,1.8632E+2,9.3621E+1,1.8632E+2,9.3515E+1,1.8632E+2,9.7403E+1,1.8632E+2,9.6614E+1,1.8632E+2,9.7233E+1,1.8632E+2,8.9711E+1,1.8632E+2,8.3735E+1,
1.8634E+2,8.7100E+1,1.8634E+2,8.8957E+1,1.8634E+2,8.9329E+1,1.8634E+2,9.3608E+1,1.8634E+2,9.3497E+1,1.8634E+2,9.7404E+1,1.8634E+2,9.6759E+1,1.8634E+2,9.7234E+1,1.8634E+2,8.9669E+1,1.8634E+2,8.3797E+1,
1.8636E+2,8.7100E+1,1.8636E+2,8.8969E+1,1.8636E+2,8.9353E+1,1.8636E+2,9.3705E+1,1.8636E+2,9.3441E+1,1.8636E+2,9.7238E+1,1.8636E+2,9.6632E+1,1.8636E+2,9.7159E+1,1.8636E+2,8.9633E+1,1.8636E+2,8.3726E+1,
1.8638E+2,8.7006E+1,1.8638E+2,8.8970E+1,1.8638E+2,8.9362E+1,1.8638E+2,9.3532E+1,1.8638E+2,9.3474E+1,1.8638E+2,9.7227E+1,1.8638E+2,9.6608E+1,1.8638E+2,9.7163E+1,1.8638E+2,8.9692E+1,1.8638E+2,8.3737E+1,
1.8640E+2,8.7052E+1,1.8640E+2,8.8992E+1,1.8640E+2,8.9354E+1,1.8640E+2,9.3637E+1,1.8640E+2,9.3503E+1,1.8640E+2,9.7284E+1,1.8640E+2,9.6793E+1,1.8640E+2,9.7197E+1,1.8640E+2,8.9730E+1,1.8640E+2,8.3759E+1,
1.8642E+2,8.7092E+1,1.8642E+2,8.8975E+1,1.8642E+2,8.9358E+1,1.8642E+2,9.3684E+1,1.8642E+2,9.3432E+1,1.8642E+2,9.7303E+1,1.8642E+2,9.6687E+1,1.8642E+2,9.7207E+1,1.8642E+2,8.9678E+1,1.8642E+2,8.3719E+1,
